4	0	839
4	0	840
4	0	841
4	0	843
4	0	845
4	0	846
4	0	847
4	0	848
4	0	849
4	0	850
4	0	853
4	0	854
4	0	855
4	0	856
4	0	857
4	0	861
4	0	862
4	0	863
4	0	864
4	0	865
4	0	867
4	0	868
4	0	869
4	0	870
4	0	871
4	0	872
4	0	873
4	0	876
4	0	877
4	0	878
4	0	879
4	0	880
4	0	881
4	0	884
4	0	885
4	0	886
4	0	887
4	0	888
4	0	889
4	0	892
4	0	893
4	0	894
4	0	895
4	0	896
4	0	897
4	0	900
4	0	901
4	0	902
4	0	903
4	0	904
4	0	905
4	0	908
4	0	909
4	0	910
4	0	911
4	0	912
4	0	913
4	0	915
4	0	916
4	0	917
4	0	918
4	0	919
4	0	920
4	0	921
4	0	924
4	0	925
4	0	926
4	0	927
4	0	928
4	0	929
4	0	932
4	0	933
4	0	934
4	0	935
4	0	936
4	0	937
4	0	940
4	0	941
4	0	942
4	0	943
4	0	944
4	0	945
4	0	947
4	0	948
4	0	949
4	0	950
4	0	951
4	0	952
4	0	953
4	0	954
4	0	955
4	0	956
4	0	957
4	0	958
4	0	959
4	0	960
4	0	961
4	0	962
4	0	963
4	0	964
4	0	965
4	0	966
4	0	967
4	0	968
4	0	969
4	0	970
4	0	971
4	0	972
4	0	973
4	0	974
4	0	975
4	0	976
4	0	977
4	0	978
4	0	979
4	0	980
4	0	981
4	0	982
4	0	983
4	0	984
4	0	985
4	0	986
4	0	987
4	0	988
4	0	989
5	0	0
5	0	1
5	0	2
5	0	3
5	0	4
5	0	5
5	0	6
5	0	7
5	0	8
5	0	9
5	0	10
5	0	11
5	0	12
5	0	13
5	0	14
5	0	15
5	0	16
5	0	17
5	0	18
5	0	19
5	0	20
5	0	21
5	0	22
5	0	23
5	0	24
5	0	25
5	0	26
5	0	27
5	0	28
5	0	29
5	0	30
5	0	31
5	0	32
5	0	33
5	0	34
5	0	35
5	0	36
5	0	37
5	0	38
5	0	39
5	0	40
5	0	41
5	0	42
5	0	43
5	0	44
5	0	45
5	0	46
5	0	47
5	0	48
5	0	49
5	0	753
5	0	761
5	0	769
5	0	777
5	0	784
5	0	785
5	0	793
5	0	800
5	0	801
5	0	808
5	0	809
5	0	816
5	0	817
5	0	823
5	0	824
5	0	825
5	0	831
5	0	832
5	0	833
5	0	838
5	0	839
5	0	840
5	0	841
5	0	846
5	0	847
5	0	848
5	0	849
5	0	854
5	0	855
5	0	856
5	0	857
5	0	861
5	0	862
5	0	863
5	0	864
5	0	865
5	0	869
5	0	870
5	0	871
5	0	872
5	0	873
5	0	877
5	0	878
5	0	879
5	0	880
5	0	881
5	0	885
5	0	886
5	0	887
5	0	888
5	0	889
5	0	893
5	0	894
5	0	895
5	0	896
5	0	897
5	0	900
5	0	901
5	0	902
5	0	903
5	0	904
5	0	905
5	0	908
5	0	909
5	0	910
5	0	911
5	0	912
5	0	913
5	0	916
5	0	917
5	0	918
5	0	919
5	0	920
5	0	921
5	0	923
5	0	924
5	0	925
5	0	926
5	0	927
5	0	928
5	0	929
5	0	931
5	0	932
5	0	933
5	0	934
5	0	935
5	0	936
5	0	937
5	0	939
5	0	940
5	0	941
5	0	942
5	0	943
5	0	944
5	0	945
5	0	947
5	0	948
5	0	949
5	0	950
5	0	951
5	0	952
5	0	953
5	0	954
5	0	955
5	0	956
5	0	957
5	0	958
5	0	959
5	0	960
5	0	961
5	0	962
5	0	963
5	0	964
5	0	965
5	0	966
5	0	967
5	0	968
5	0	969
5	0	970
5	0	971
5	0	972
5	0	973
5	0	974
5	0	975
5	0	976
5	0	977
5	0	978
5	0	979
5	0	980
5	0	981
5	0	982
5	0	983
5	0	984
5	0	985
5	0	986
5	0	987
5	0	988
5	0	989
6	0	0
6	0	1
6	0	2
6	0	3
6	0	4
6	0	5
6	0	6
6	0	7
6	0	8
6	0	9
6	0	10
6	0	11
6	0	12
6	0	13
6	0	14
6	0	15
6	0	16
6	0	17
6	0	18
6	0	19
6	0	20
6	0	21
6	0	22
6	0	23
6	0	24
6	0	25
6	0	26
6	0	27
6	0	28
6	0	29
6	0	30
6	0	31
6	0	32
6	0	33
6	0	34
6	0	35
6	0	36
6	0	37
6	0	38
6	0	39
6	0	40
6	0	41
6	0	42
6	0	43
6	0	44
6	0	45
6	0	46
6	0	47
6	0	48
6	0	49
6	0	753
6	0	761
6	0	768
6	0	769
6	0	777
6	0	784
6	0	785
6	0	793
6	0	800
6	0	801
6	0	808
6	0	809
6	0	816
6	0	817
6	0	823
6	0	824
6	0	825
6	0	830
6	0	831
6	0	832
6	0	833
6	0	838
6	0	839
6	0	840
6	0	841
6	0	846
6	0	847
6	0	848
6	0	849
6	0	854
6	0	855
6	0	856
6	0	857
6	0	861
6	0	862
6	0	863
6	0	864
6	0	865
6	0	869
6	0	870
6	0	871
6	0	872
6	0	873
6	0	877
6	0	878
6	0	879
6	0	880
6	0	881
6	0	885
6	0	886
6	0	887
6	0	888
6	0	889
6	0	892
6	0	893
6	0	894
6	0	895
6	0	896
6	0	897
6	0	900
6	0	901
6	0	902
6	0	903
6	0	904
6	0	905
6	0	908
6	0	909
6	0	910
6	0	911
6	0	912
6	0	913
6	0	916
6	0	917
6	0	918
6	0	919
6	0	920
6	0	921
6	0	923
6	0	924
6	0	925
6	0	926
6	0	927
6	0	928
6	0	929
6	0	931
6	0	932
6	0	933
6	0	934
6	0	935
6	0	936
6	0	937
6	0	939
6	0	940
6	0	941
6	0	942
6	0	943
6	0	944
6	0	945
6	0	947
6	0	948
6	0	949
6	0	950
6	0	951
6	0	952
6	0	953
6	0	954
6	0	955
6	0	956
6	0	957
6	0	958
6	0	959
6	0	960
6	0	961
6	0	962
6	0	963
6	0	964
6	0	965
6	0	966
6	0	967
6	0	968
6	0	969
6	0	970
6	0	971
6	0	972
6	0	973
6	0	974
6	0	975
6	0	976
6	0	977
6	0	978
6	0	979
6	0	980
6	0	981
6	0	982
6	0	983
6	0	984
6	0	985
6	0	986
6	0	987
6	0	988
6	0	989
8	0	0
8	0	1
8	0	2
8	0	3
8	0	4
8	0	5
8	0	6
8	0	7
8	0	8
8	0	9
8	0	10
8	0	11
8	0	12
8	0	13
8	0	14
8	0	15
8	0	16
8	0	17
8	0	18
8	0	19
8	0	20
8	0	21
8	0	22
8	0	23
8	0	24
8	0	25
8	0	26
8	0	27
8	0	28
8	0	29
8	0	30
8	0	31
8	0	32
8	0	33
8	0	34
8	0	35
8	0	36
8	0	37
8	0	38
8	0	39
8	0	40
8	0	41
8	0	42
8	0	43
8	0	44
8	0	45
8	0	46
8	0	47
8	0	48
8	0	49
8	0	753
8	0	760
8	0	761
8	0	768
8	0	769
8	0	777
8	0	784
8	0	785
8	0	793
8	0	800
8	0	801
8	0	807
8	0	808
8	0	809
8	0	815
8	0	816
8	0	817
8	0	822
8	0	823
8	0	824
8	0	825
8	0	830
8	0	831
8	0	832
8	0	833
8	0	838
8	0	839
8	0	840
8	0	841
8	0	846
8	0	847
8	0	848
8	0	849
8	0	853
8	0	854
8	0	855
8	0	856
8	0	857
8	0	861
8	0	862
8	0	863
8	0	864
8	0	865
8	0	869
8	0	870
8	0	871
8	0	872
8	0	873
8	0	877
8	0	878
8	0	879
8	0	880
8	0	881
8	0	885
8	0	886
8	0	887
8	0	888
8	0	889
8	0	892
8	0	893
8	0	894
8	0	895
8	0	896
8	0	897
8	0	900
8	0	901
8	0	902
8	0	903
8	0	904
8	0	905
8	0	908
8	0	909
8	0	910
8	0	911
8	0	912
8	0	913
8	0	916
8	0	917
8	0	918
8	0	919
8	0	920
8	0	921
8	0	923
8	0	924
8	0	925
8	0	926
8	0	927
8	0	928
8	0	929
8	0	931
8	0	932
8	0	933
8	0	934
8	0	935
8	0	936
8	0	937
8	0	939
8	0	940
8	0	941
8	0	942
8	0	943
8	0	944
8	0	945
8	0	947
8	0	948
8	0	949
8	0	950
8	0	951
8	0	952
8	0	953
8	0	954
8	0	955
8	0	956
8	0	957
8	0	958
8	0	959
8	0	960
8	0	961
8	0	962
8	0	963
8	0	964
8	0	965
8	0	966
8	0	967
8	0	968
8	0	969
8	0	970
8	0	971
8	0	972
8	0	973
8	0	974
8	0	975
8	0	976
8	0	977
8	0	978
8	0	979
8	0	980
8	0	981
8	0	982
8	0	983
8	0	984
8	0	985
8	0	986
8	0	987
8	0	988
8	0	989
10	0	0
10	0	1
10	0	2
10	0	3
10	0	4
10	0	5
10	0	6
10	0	7
10	0	8
10	0	9
10	0	10
10	0	11
10	0	12
10	0	13
10	0	14
10	0	15
10	0	16
10	0	17
10	0	18
10	0	19
10	0	20
10	0	21
10	0	22
10	0	23
10	0	24
10	0	25
10	0	26
10	0	27
10	0	28
10	0	29
10	0	30
10	0	31
10	0	32
10	0	33
10	0	34
10	0	35
10	0	36
10	0	37
10	0	38
10	0	39
10	0	40
10	0	41
10	0	42
10	0	43
10	0	44
10	0	45
10	0	46
10	0	47
10	0	48
10	0	49
10	0	566
10	0	567
10	0	568
10	0	569
10	0	633
10	0	648
10	0	649
10	0	673
10	0	680
10	0	681
10	0	695
10	0	696
10	0	697
10	0	699
10	0	700
10	0	701
10	0	702
10	0	703
10	0	704
10	0	705
10	0	713
10	0	721
10	0	724
10	0	725
10	0	726
10	0	727
10	0	728
10	0	729
10	0	737
10	0	742
10	0	743
10	0	744
10	0	745
10	0	752
10	0	753
10	0	760
10	0	761
10	0	768
10	0	769
10	0	776
10	0	777
10	0	783
10	0	784
10	0	785
10	0	791
10	0	792
10	0	793
10	0	798
10	0	799
10	0	800
10	0	801
10	0	806
10	0	807
10	0	808
10	0	809
10	0	814
10	0	815
10	0	816
10	0	817
10	0	820
10	0	821
10	0	822
10	0	823
10	0	824
10	0	825
10	0	830
10	0	831
10	0	832
10	0	833
10	0	835
10	0	836
10	0	837
10	0	838
10	0	839
10	0	840
10	0	841
10	0	845
10	0	846
10	0	847
10	0	848
10	0	849
10	0	853
10	0	854
10	0	855
10	0	856
10	0	857
10	0	861
10	0	862
10	0	863
10	0	864
10	0	865
10	0	868
10	0	869
10	0	870
10	0	871
10	0	872
10	0	873
10	0	876
10	0	877
10	0	878
10	0	879
10	0	880
10	0	881
10	0	884
10	0	885
10	0	886
10	0	887
10	0	888
10	0	889
10	0	892
10	0	893
10	0	894
10	0	895
10	0	896
10	0	897
10	0	900
10	0	901
10	0	902
10	0	903
10	0	904
10	0	905
10	0	908
10	0	909
10	0	910
10	0	911
10	0	912
10	0	913
10	0	915
10	0	916
10	0	917
10	0	918
10	0	919
10	0	920
10	0	921
10	0	924
10	0	925
10	0	926
10	0	927
10	0	928
10	0	929
10	0	931
10	0	932
10	0	933
10	0	934
10	0	935
10	0	936
10	0	937
10	0	939
10	0	940
10	0	941
10	0	942
10	0	943
10	0	944
10	0	945
10	0	947
10	0	948
10	0	949
10	0	950
10	0	951
10	0	952
10	0	953
10	0	954
10	0	955
10	0	956
10	0	957
10	0	958
10	0	959
10	0	960
10	0	961
10	0	962
10	0	963
10	0	964
10	0	965
10	0	966
10	0	967
10	0	968
10	0	969
10	0	970
10	0	971
10	0	972
10	0	973
10	0	974
10	0	975
10	0	976
10	0	977
10	0	978
10	0	979
10	0	980
10	0	981
10	0	982
10	0	983
10	0	984
10	0	985
10	0	986
10	0	987
10	0	988
10	0	989
12	0	0
12	0	1
12	0	2
12	0	3
12	0	4
12	0	5
12	0	6
12	0	7
12	0	8
12	0	9
12	0	10
12	0	11
12	0	12
12	0	13
12	0	14
12	0	15
12	0	16
12	0	17
12	0	18
12	0	19
12	0	20
12	0	21
12	0	22
12	0	23
12	0	24
12	0	25
12	0	26
12	0	27
12	0	28
12	0	29
12	0	30
12	0	31
12	0	32
12	0	33
12	0	34
12	0	35
12	0	36
12	0	37
12	0	38
12	0	39
12	0	40
12	0	41
12	0	42
12	0	43
12	0	44
12	0	45
12	0	46
12	0	47
12	0	48
12	0	49
12	0	753
12	0	760
12	0	761
12	0	768
12	0	769
12	0	776
12	0	777
12	0	784
12	0	785
12	0	792
12	0	793
12	0	800
12	0	801
12	0	807
12	0	808
12	0	809
12	0	815
12	0	816
12	0	817
12	0	822
12	0	823
12	0	824
12	0	825
12	0	830
12	0	831
12	0	832
12	0	833
12	0	838
12	0	839
12	0	840
12	0	841
12	0	846
12	0	847
12	0	848
12	0	849
12	0	853
12	0	854
12	0	855
12	0	856
12	0	857
12	0	861
12	0	862
12	0	863
12	0	864
12	0	865
12	0	868
12	0	869
12	0	870
12	0	871
12	0	872
12	0	873
12	0	877
12	0	878
12	0	879
12	0	880
12	0	881
12	0	884
12	0	885
12	0	886
12	0	887
12	0	888
12	0	889
12	0	892
12	0	893
12	0	894
12	0	895
12	0	896
12	0	897
12	0	900
12	0	901
12	0	902
12	0	903
12	0	904
12	0	905
12	0	908
12	0	909
12	0	910
12	0	911
12	0	912
12	0	913
12	0	915
12	0	916
12	0	917
12	0	918
12	0	919
12	0	920
12	0	921
12	0	923
12	0	924
12	0	925
12	0	926
12	0	927
12	0	928
12	0	929
12	0	931
12	0	932
12	0	933
12	0	934
12	0	935
12	0	936
12	0	937
12	0	939
12	0	940
12	0	941
12	0	942
12	0	943
12	0	944
12	0	945
12	0	946
12	0	947
12	0	948
12	0	949
12	0	950
12	0	951
12	0	952
12	0	953
12	0	954
12	0	955
12	0	956
12	0	957
12	0	958
12	0	959
12	0	960
12	0	961
12	0	962
12	0	963
12	0	964
12	0	965
12	0	966
12	0	967
12	0	968
12	0	969
12	0	970
12	0	971
12	0	972
12	0	973
12	0	974
12	0	975
12	0	976
12	0	977
12	0	978
12	0	979
12	0	980
12	0	981
12	0	982
12	0	983
12	0	984
12	0	985
12	0	986
12	0	987
12	0	988
12	0	989
15	0	0
15	0	1
15	0	2
15	0	3
15	0	4
15	0	5
15	0	6
15	0	7
15	0	8
15	0	9
15	0	10
15	0	11
15	0	12
15	0	13
15	0	14
15	0	15
15	0	16
15	0	17
15	0	18
15	0	19
15	0	20
15	0	21
15	0	22
15	0	23
15	0	24
15	0	25
15	0	26
15	0	27
15	0	28
15	0	29
15	0	30
15	0	31
15	0	32
15	0	33
15	0	34
15	0	35
15	0	36
15	0	37
15	0	38
15	0	39
15	0	40
15	0	41
15	0	42
15	0	43
15	0	44
15	0	45
15	0	46
15	0	47
15	0	48
15	0	49
15	0	753
15	0	760
15	0	761
15	0	768
15	0	769
15	0	776
15	0	777
15	0	784
15	0	785
15	0	792
15	0	793
15	0	799
15	0	800
15	0	801
15	0	807
15	0	808
15	0	809
15	0	815
15	0	816
15	0	817
15	0	822
15	0	823
15	0	824
15	0	825
15	0	830
15	0	831
15	0	832
15	0	833
15	0	838
15	0	839
15	0	840
15	0	841
15	0	845
15	0	846
15	0	847
15	0	848
15	0	849
15	0	853
15	0	854
15	0	855
15	0	856
15	0	857
15	0	861
15	0	862
15	0	863
15	0	864
15	0	865
15	0	868
15	0	869
15	0	870
15	0	871
15	0	872
15	0	873
15	0	876
15	0	877
15	0	878
15	0	879
15	0	880
15	0	881
15	0	884
15	0	885
15	0	886
15	0	887
15	0	888
15	0	889
15	0	892
15	0	893
15	0	894
15	0	895
15	0	896
15	0	897
15	0	900
15	0	901
15	0	902
15	0	903
15	0	904
15	0	905
15	0	908
15	0	909
15	0	910
15	0	911
15	0	912
15	0	913
15	0	915
15	0	916
15	0	917
15	0	918
15	0	919
15	0	920
15	0	921
15	0	923
15	0	924
15	0	925
15	0	926
15	0	927
15	0	928
15	0	929
15	0	931
15	0	932
15	0	933
15	0	934
15	0	935
15	0	936
15	0	937
15	0	939
15	0	940
15	0	941
15	0	942
15	0	943
15	0	944
15	0	945
15	0	946
15	0	947
15	0	948
15	0	949
15	0	950
15	0	951
15	0	952
15	0	953
15	0	954
15	0	955
15	0	956
15	0	957
15	0	958
15	0	959
15	0	960
15	0	961
15	0	962
15	0	963
15	0	964
15	0	965
15	0	966
15	0	967
15	0	968
15	0	969
15	0	970
15	0	971
15	0	972
15	0	973
15	0	974
15	0	975
15	0	976
15	0	977
15	0	978
15	0	979
15	0	980
15	0	981
15	0	982
15	0	983
15	0	984
15	0	985
15	0	986
15	0	987
15	0	988
15	0	989
18	0	0
18	0	1
18	0	2
18	0	3
18	0	4
18	0	5
18	0	6
18	0	7
18	0	8
18	0	9
18	0	10
18	0	11
18	0	12
18	0	13
18	0	14
18	0	15
18	0	16
18	0	17
18	0	18
18	0	19
18	0	20
18	0	21
18	0	22
18	0	23
18	0	24
18	0	25
18	0	26
18	0	27
18	0	28
18	0	29
18	0	30
18	0	31
18	0	32
18	0	33
18	0	34
18	0	35
18	0	36
18	0	37
18	0	38
18	0	39
18	0	40
18	0	41
18	0	42
18	0	43
18	0	44
18	0	45
18	0	46
18	0	47
18	0	48
18	0	49
18	0	745
18	0	753
18	0	760
18	0	761
18	0	768
18	0	769
18	0	776
18	0	777
18	0	784
18	0	785
18	0	792
18	0	793
18	0	799
18	0	800
18	0	801
18	0	807
18	0	808
18	0	809
18	0	815
18	0	816
18	0	817
18	0	822
18	0	823
18	0	824
18	0	825
18	0	830
18	0	831
18	0	832
18	0	833
18	0	838
18	0	839
18	0	840
18	0	841
18	0	845
18	0	846
18	0	847
18	0	848
18	0	849
18	0	853
18	0	854
18	0	855
18	0	856
18	0	857
18	0	861
18	0	862
18	0	863
18	0	864
18	0	865
18	0	868
18	0	869
18	0	870
18	0	871
18	0	872
18	0	873
18	0	876
18	0	877
18	0	878
18	0	879
18	0	880
18	0	881
18	0	884
18	0	885
18	0	886
18	0	887
18	0	888
18	0	889
18	0	892
18	0	893
18	0	894
18	0	895
18	0	896
18	0	897
18	0	900
18	0	901
18	0	902
18	0	903
18	0	904
18	0	905
18	0	908
18	0	909
18	0	910
18	0	911
18	0	912
18	0	913
18	0	915
18	0	916
18	0	917
18	0	918
18	0	919
18	0	920
18	0	921
18	0	923
18	0	924
18	0	925
18	0	926
18	0	927
18	0	928
18	0	929
18	0	930
18	0	931
18	0	932
18	0	933
18	0	934
18	0	935
18	0	936
18	0	937
18	0	938
18	0	939
18	0	940
18	0	941
18	0	942
18	0	943
18	0	944
18	0	945
18	0	946
18	0	947
18	0	948
18	0	949
18	0	950
18	0	951
18	0	952
18	0	953
18	0	954
18	0	955
18	0	956
18	0	957
18	0	958
18	0	959
18	0	960
18	0	961
18	0	962
18	0	963
18	0	964
18	0	965
18	0	966
18	0	967
18	0	968
18	0	969
18	0	970
18	0	971
18	0	972
18	0	973
18	0	974
18	0	975
18	0	976
18	0	977
18	0	978
18	0	979
18	0	980
18	0	981
18	0	982
18	0	983
18	0	984
18	0	985
18	0	986
18	0	987
18	0	988
18	0	989
20	0	0
20	0	1
20	0	2
20	0	3
20	0	4
20	0	5
20	0	6
20	0	7
20	0	8
20	0	9
20	0	10
20	0	11
20	0	12
20	0	13
20	0	14
20	0	15
20	0	16
20	0	17
20	0	18
20	0	19
20	0	20
20	0	21
20	0	22
20	0	23
20	0	24
20	0	25
20	0	26
20	0	27
20	0	28
20	0	29
20	0	30
20	0	31
20	0	32
20	0	33
20	0	34
20	0	35
20	0	36
20	0	37
20	0	38
20	0	39
20	0	40
20	0	41
20	0	42
20	0	43
20	0	44
20	0	45
20	0	46
20	0	47
20	0	48
20	0	49
20	0	566
20	0	567
20	0	568
20	0	569
20	0	633
20	0	648
20	0	649
20	0	673
20	0	680
20	0	681
20	0	695
20	0	696
20	0	697
20	0	699
20	0	700
20	0	701
20	0	702
20	0	703
20	0	704
20	0	705
20	0	713
20	0	721
20	0	724
20	0	725
20	0	726
20	0	727
20	0	728
20	0	729
20	0	736
20	0	737
20	0	742
20	0	743
20	0	744
20	0	745
20	0	752
20	0	753
20	0	759
